,Seed,Technique,Feature,Percentage,R2,RMSE
69,23,Average3v,Pres,5,0.02941720267112813,0.9404293273090252
70,23,Average3v,Temp,5,-0.0003052307827156042,0.9072944604202725
71,23,Average3v,UR,5,-0.015102717932133025,0.9934005011170325
72,24,Average3v,Pres,5,-0.011828634957036899,0.9683427984626172
73,24,Average3v,Temp,5,0.00021539718905960736,0.8829209327275854
74,24,Average3v,UR,5,-0.06090042090611725,0.9671305156199208
75,25,Average3v,Pres,5,-0.014012624698144238,1.0130174633409967
76,25,Average3v,Temp,5,-0.006531693272069372,0.8865510573501841
77,25,Average3v,UR,5,0.00010408873092504489,0.917473208226331
78,26,Average3v,Pres,5,-0.030858707980218725,1.0480357391586066
79,26,Average3v,Temp,5,-0.006531693272069372,0.8865510573501841
80,26,Average3v,UR,5,0.0004909514603456122,0.9326464670707405
81,27,Average3v,Pres,5,-0.033816245913689924,0.9880768903031836
82,27,Average3v,Temp,5,-0.03244497507268895,0.9364128241637864
83,27,Average3v,UR,5,0.009138035063478211,0.9432924591461915
84,28,Average3v,Pres,5,-0.06845513080082477,0.9754278738265093
85,28,Average3v,Temp,5,-0.035228712839064036,0.873194291010798
86,28,Average3v,UR,5,-0.01655855307233911,1.0186031072639463
87,29,Average3v,Pres,5,-0.04145313770873704,0.9475085199561878
88,29,Average3v,Temp,5,-0.06843908376773489,0.8525350887309018
89,29,Average3v,UR,5,0.004585169329513139,0.9444911760007514
90,30,Average3v,Pres,5,-0.0060889024947878845,0.971351809497768
91,30,Average3v,Temp,5,-0.031555754135707215,0.8792077231467678
92,30,Average3v,UR,5,0.004409850237757529,0.9459702151943777
93,31,Average3v,Pres,5,-0.009477425440670206,1.034915789856279
94,31,Average3v,Temp,5,0.04376387145539695,0.833964411738307
95,31,Average3v,UR,5,0.0014252726483654499,0.9697509163813672
96,32,Average3v,Pres,5,-0.006325642148403698,0.9432837080544659
97,32,Average3v,Temp,5,0.018828700284228672,0.8316471581462026
98,32,Average3v,UR,5,-0.010335049347730108,0.9779417693449668
99,33,Average3v,Pres,5,-0.02817072205754312,0.9327875094212006
100,33,Average3v,Temp,5,-0.17642910204800488,0.8892748260899048
101,33,Average3v,UR,5,-0.043082784684618236,0.9876880761735816
102,34,Average3v,Pres,5,-0.0015513418008832325,1.033500553582563
103,34,Average3v,Temp,5,0.12083276006924082,0.8368335880790453
104,34,Average3v,UR,5,-0.0012887236386529555,0.9499748771869889
105,35,Average3v,Pres,5,-0.00016196422416459022,1.0302873377756137
106,35,Average3v,Temp,5,0.027039077950278045,0.8205068580018657
107,35,Average3v,UR,5,0.037472425350222105,0.9482506334589051
108,36,Average3v,Pres,5,0.03524244814646882,1.00120770981085
