,Technique,Percentage,ExecTime,AllocMemory
221,NN1-test,5,2.4967973232269287,139.470703125
222,NN1-test,10,5.799970626831055,139.486328125
223,NN1-test,25,20.372551679611206,139.486328125
224,NN1-test,50,62.00226545333862,139.486328125
225,NN1-train,5,22.425337314605713,3902.24609375
226,NN1-test,5,2.507866621017456,139.470703125
227,NN1-test,10,5.812082529067993,139.486328125
228,NN1-test,25,20.360055923461914,139.486328125
229,NN1-test,50,61.89619326591492,139.486328125
230,NN1-train,5,29.05274224281311,3902.80859375
231,NN1-test,5,2.5088770389556885,139.470703125
232,NN1-test,10,5.773766994476318,139.486328125
233,NN1-test,25,20.38575267791748,139.486328125
234,NN1-test,50,61.35565781593323,139.486328125
235,NN1-train,5,29.55968141555786,3903.3046875
236,NN1-test,5,2.512141704559326,139.470703125
237,NN1-test,10,5.8082053661346436,139.486328125
238,NN1-test,25,20.43606996536255,139.486328125
239,NN1-test,50,61.53447771072388,139.486328125
240,NN1-train,5,25.142183303833008,3906.359375
241,NN1-test,5,2.4958255290985107,139.470703125
242,NN1-test,10,5.819944858551025,139.486328125
243,NN1-test,25,20.685991287231445,139.486328125
244,NN1-test,50,61.863948345184326,139.486328125
245,NN1-train,5,32.955005407333374,3903.1953125
246,NN1-test,5,2.500696897506714,139.470703125
247,NN1-test,10,5.81939435005188,139.486328125
248,NN1-test,25,20.425910711288452,139.486328125
249,NN1-test,50,61.74402332305908,142.138671875
0,NN2-train-5,5,31.710161209106445,4346.865234375
1,NN2-test,5,2.493669033050537,162.8388671875
2,NN2-test,10,5.785897731781006,145.4560546875
3,NN2-test,25,20.242714166641235,139.544921875
4,NN2-test,50,61.458354473114014,139.482421875
5,NN2-train-5,5,25.67078471183777,4190.927734375
6,NN2-test,5,2.4877328872680664,139.466796875
7,NN2-test,10,5.812234401702881,139.580078125
8,NN2-test,25,20.576569080352783,139.482421875
9,NN2-test,50,61.35907459259033,139.482421875
10,NN2-train-5,5,26.940900564193726,4186.541015625
11,NN2-test,5,2.4850192070007324,139.603515625
12,NN2-test,10,5.826685905456543,139.482421875
13,NN2-test,25,20.656547784805298,139.482421875
14,NN2-test,50,61.257588624954224,139.662109375
15,NN2-train-5,5,26.943760633468628,4187.181640625
16,NN2-test,5,2.4907102584838867,139.466796875
17,NN2-test,10,5.819739580154419,139.482421875
18,NN2-test,25,20.647228956222534,139.482421875
19,NN2-test,50,61.330824851989746,139.708984375
20,NN2-train-5,5,25.609532833099365,4187.439453125
21,NN2-test,5,2.4915287494659424,139.466796875
22,NN2-test,10,5.81081223487854,139.482421875
23,NN2-test,25,20.571069717407227,139.482421875
24,NN2-test,50,61.40730881690979,139.763671875
25,NN2-train-5,5,26.336949110031128,4187.017578125
26,NN2-test,5,2.4946129322052,139.466796875
27,NN2-test,10,5.817986726760864,139.482421875
28,NN2-test,25,20.35588049888611,139.482421875
29,NN2-test,50,61.664682388305664,139.482421875
30,NN2-train-5,5,31.2195942401886,4188.283203125
31,NN2-test,5,2.4902312755584717,139.845703125
32,NN2-test,10,5.826502323150635,139.482421875
33,NN2-test,25,20.69010877609253,139.482421875
34,NN2-test,50,61.324968099594116,139.482421875
35,NN2-train-5,5,26.276524543762207,4186.205078125
36,NN2-test,5,2.4993555545806885,139.466796875
37,NN2-test,10,5.82041072845459,139.896484375
38,NN2-test,25,20.360947132110596,139.482421875
39,NN2-test,50,61.48286700248718,139.482421875
40,NN2-train-5,5,35.73182129859924,4188.142578125
41,NN2-test,5,2.4983291625976562,139.466796875
42,NN2-test,10,5.806233882904053,139.482421875
43,NN2-test,25,20.342475652694702,139.482421875
44,NN2-test,50,61.641520500183105,139.974609375
45,NN2-train-5,5,25.28861403465271,4191.705078125
46,NN2-test,5,2.5105020999908447,139.466796875
47,NN2-test,10,5.824512958526611,139.482421875
48,NN2-test,25,20.76000952720642,139.482421875
