,Technique,Percentage,ExecTime,AllocMemory
163,Average4v,50,47.580891370773315,139.2646484375
164,Average4v,50,47.660523891448975,139.2646484375
165,Average4v,50,47.07756018638611,139.2646484375
166,Average4v,50,47.56737399101257,139.2646484375
167,Average4v,50,47.26239085197449,139.2646484375
168,Average4v,50,47.12429189682007,139.2646484375
169,Average4v,50,47.03686189651489,139.2646484375
170,Average4v,50,47.53359580039978,139.2646484375
171,Average4v,50,47.1378333568573,139.2646484375
172,Average4v,50,47.09907817840576,139.2646484375
173,Average4v,50,47.46161413192749,139.2646484375
174,Average4v,50,46.801053047180176,139.2646484375
175,Average4v,50,47.05564999580383,141.6005859375
176,Average4v,50,47.195120334625244,139.2646484375
177,Average4v,50,46.84562397003174,139.2646484375
178,Average4v,50,47.06933569908142,139.2646484375
179,Average4v,50,46.797521352767944,139.2646484375
180,Average4v,50,46.834612131118774,139.2646484375
181,Average4v,50,46.77359080314636,139.2646484375
182,Average4v,50,47.47161078453064,139.2646484375
183,Average4v,50,47.20152449607849,139.2646484375
184,Average4v,50,47.03823280334473,139.2646484375
185,Average4v,50,47.57180953025818,139.2646484375
186,Average4v,50,47.21450924873352,139.2646484375
187,Average4v,50,46.92807364463806,139.2646484375
188,Average4v,50,47.29032278060913,139.2646484375
189,Average4v,50,47.2347514629364,139.2646484375
190,Average4v,50,46.672338008880615,139.2646484375
191,Average4v,50,47.13628816604614,139.2646484375
192,Average4v,50,47.008904457092285,139.2646484375
193,Average4v,50,47.05126714706421,139.2646484375
194,Average4v,50,48.17624235153198,139.2646484375
195,Average4v,50,47.736342668533325,139.2646484375
196,Average4v,50,47.858848333358765,139.2646484375
197,Average4v,50,47.55013179779053,139.2646484375
198,Average4v,50,47.60238265991211,139.2646484375
199,Average4v,50,47.25226402282715,141.9169921875
