,Seed,Technique,Feature,Percentage,R2,RMSE
34,11,Average3v,Temp,5,0.756163147392323,0.413318694492652
35,11,Average3v,UR,5,0.7366449458133866,0.47580963450079866
36,12,Average3v,Pres,5,0.9504031573862022,0.1893548956728255
37,12,Average3v,Temp,5,0.8724930627860323,0.3234342097638484
38,12,Average3v,UR,5,0.7499599714453017,0.46647508690176714
39,13,Average3v,Pres,5,0.9621873675845372,0.2002973317030547
40,13,Average3v,Temp,5,0.8538794630141138,0.3404672130287541
41,13,Average3v,UR,5,0.7478749237687721,0.4708145153925246
42,14,Average3v,Pres,5,0.9512739068295117,0.20137677542230362
43,14,Average3v,Temp,5,0.8547175267819399,0.33278632995496255
44,14,Average3v,UR,5,0.7374065210884924,0.5177031002206787
45,15,Average3v,Pres,5,0.9550637817455792,0.20036174935764897
46,15,Average3v,Temp,5,0.8547175267819399,0.33278632995496255
47,15,Average3v,UR,5,0.7908167100124048,0.4449833700978521
48,16,Average3v,Pres,5,0.9696859984474895,0.18292968608668184
49,16,Average3v,Temp,5,0.813613613948448,0.38015595083106984
50,16,Average3v,UR,5,0.7882354371656892,0.4567793773064324
51,17,Average3v,Pres,5,0.9572366552206008,0.2024849073491924
52,17,Average3v,Temp,5,0.841286923985765,0.3505450393358708
53,17,Average3v,UR,5,0.7374065210884924,0.5177031002206787
54,18,Average3v,Pres,5,0.9536541136949852,0.20685283738380356
55,18,Average3v,Temp,5,0.8325416121286686,0.36482780695461253
56,18,Average3v,UR,5,0.6932126839345195,0.5374214088517079
57,19,Average3v,Pres,5,0.9547253711724597,0.19724326247123733
58,19,Average3v,Temp,5,0.8055950456079298,0.3747598167972824
59,19,Average3v,UR,5,0.7772620555095021,0.4467792092042514
60,20,Average3v,Pres,5,0.9617420865723643,0.18211881477685274
61,20,Average3v,Temp,5,0.8216700663244226,0.35127451315864033
62,20,Average3v,UR,5,0.7168175466262372,0.5328424462221226
63,21,Average3v,Pres,5,0.9617138006312032,0.20157855302136787
64,21,Average3v,Temp,5,0.7890045887508832,0.4136926001600801
65,21,Average3v,UR,5,0.7287386622618803,0.4659501265074797
66,22,Average3v,Pres,5,0.9633470269700589,0.19259714935020628
67,22,Average3v,Temp,5,0.881128213827379,0.35016592866557156
68,22,Average3v,UR,5,0.7636825667526072,0.4564525696096846
69,23,Average3v,Pres,5,0.960003712327612,0.1909060584447432
70,23,Average3v,Temp,5,0.8598996952183536,0.3395482757134524
71,23,Average3v,UR,5,0.7298582556733184,0.512466203317405
72,24,Average3v,Pres,5,0.9614458425845057,0.1890215204658595
73,24,Average3v,Temp,5,0.8439180465561511,0.34885498822463795
74,24,Average3v,UR,5,0.7636825667526072,0.4564525696096846
75,25,Average3v,Pres,5,0.9633470269700589,0.19259714935020628
76,25,Average3v,Temp,5,0.8238920383367718,0.3708339781961806
77,25,Average3v,UR,5,0.6979746062837209,0.50424049946714
78,26,Average3v,Pres,5,0.9692401205265082,0.18103762167801707
79,26,Average3v,Temp,5,0.8238920383367718,0.3708339781961806
80,26,Average3v,UR,5,0.7499599714453017,0.46647508690176714
81,27,Average3v,Pres,5,0.962239018016398,0.18883857104724072
82,27,Average3v,Temp,5,0.8521650197364274,0.354341891475556
83,27,Average3v,UR,5,0.7476074419619183,0.47607793805565535
84,28,Average3v,Pres,5,0.9596804950769674,0.1894849025809726
85,28,Average3v,Temp,5,0.8014887324775883,0.38237132354454356
86,28,Average3v,UR,5,0.7374065210884924,0.5177031002206787
87,29,Average3v,Pres,5,0.9588297788045528,0.18838870363308638
88,29,Average3v,Temp,5,0.774536645146258,0.3916294675016284
89,29,Average3v,UR,5,0.7772620555095021,0.4467792092042514
90,30,Average3v,Pres,5,0.961436318494335,0.19017245717166137
91,30,Average3v,Temp,5,0.8077774304137924,0.37953106632447653
92,30,Average3v,UR,5,0.7461417858500168,0.4776752913218265
93,31,Average3v,Pres,5,0.9621873675845372,0.2002973317030547
94,31,Average3v,Temp,5,0.7777721598161832,0.4020352902908802
95,31,Average3v,UR,5,0.7852305989561528,0.44973440889740285
96,32,Average3v,Pres,5,0.9623065568857722,0.1825601437420667
97,32,Average3v,Temp,5,0.8456422402674106,0.3298609634727477
98,32,Average3v,UR,5,0.7908167100124048,0.4449833700978521
99,33,Average3v,Pres,5,0.954260480909858,0.19674146574775933
100,33,Average3v,Temp,5,0.7838704931906525,0.3811624851549584
101,33,Average3v,UR,5,0.7462732689802198,0.48712849413994164
102,34,Average3v,Pres,5,0.9671494793173837,0.18717387598986854
103,34,Average3v,Temp,5,0.81012394938763,0.38890045365836445
104,34,Average3v,UR,5,0.8090251162989905,0.4148781708602431
105,35,Average3v,Pres,5,0.9617138006312032,0.20157855302136787
106,35,Average3v,Temp,5,0.8216700663244226,0.35127451315864033
107,35,Average3v,UR,5,0.7612859687544618,0.4722321217178091
108,36,Average3v,Pres,5,0.9696103726167091,0.17769605220705473
109,36,Average3v,Temp,5,0.8055950456079298,0.3747598167972824
110,36,Average3v,UR,5,0.6610307241952329,0.5321160976527723
111,37,Average3v,Pres,5,0.9572366552206008,0.2024849073491924
112,37,Average3v,Temp,5,0.8318719920867872,0.34816404698938275
113,37,Average3v,UR,5,0.695354665117909,0.5178010892260978
114,38,Average3v,Pres,5,0.9671494793173837,0.18717387598986854
115,38,Average3v,Temp,5,0.8398109017377717,0.3819132597083935
116,38,Average3v,UR,5,0.6718161858914021,0.5265635170319688
117,39,Average3v,Pres,5,0.9565551543074433,0.19790193331461609
118,39,Average3v,Temp,5,0.7959094521121248,0.3699956505939916
119,39,Average3v,UR,5,0.7636825667526072,0.4564525696096846
120,40,Average3v,Pres,5,0.9462532923607497,0.2025437743953704
121,40,Average3v,Temp,5,0.7878044756318932,0.34953466322790944
122,40,Average3v,UR,5,0.7585684767661773,0.47612428945560203
123,41,Average3v,Pres,5,0.9575392592801207,0.19554677311094343
124,41,Average3v,Temp,5,0.832727075948958,0.39050952777606834
125,41,Average3v,UR,5,0.7041891285900262,0.5116971680801257
126,42,Average3v,Pres,5,0.9578811992832207,0.20200692561306322
127,42,Average3v,Temp,5,0.8244670639064425,0.3532015777783801
128,42,Average3v,UR,5,0.7589232516818344,0.4561176870797265
129,43,Average3v,Pres,5,0.9636486447429911,0.18953879143961125
130,43,Average3v,Temp,5,0.8075901437438884,0.3743705491221401
131,43,Average3v,UR,5,0.6986166612219227,0.496440021044136
132,44,Average3v,Pres,5,0.954260480909858,0.19674146574775933
133,44,Average3v,Temp,5,0.832727075948958,0.39050952777606834
134,44,Average3v,UR,5,0.7461417858500168,0.4776752913218265
135,45,Average3v,Pres,5,0.9504031573862022,0.1893548956728255
136,45,Average3v,Temp,5,0.8778294429003305,0.31313671165589824
137,45,Average3v,UR,5,0.8213325273627016,0.40770019323967394
138,46,Average3v,Pres,5,0.9507215940420424,0.21220707567977593
139,46,Average3v,Temp,5,0.813613613948448,0.38015595083106984
140,46,Average3v,UR,5,0.7772620555095021,0.4467792092042514
141,47,Average3v,Pres,5,0.9488502407615202,0.21411072842130513
142,47,Average3v,Temp,5,0.841286923985765,0.3505450393358708
143,47,Average3v,UR,5,0.774633841583926,0.45532758501883297
144,48,Average3v,Pres,5,0.9518840898141785,0.21266865124071205
145,48,Average3v,Temp,5,0.8168368020779518,0.3646838483915893
146,48,Average3v,UR,5,0.7410300581829443,0.505339200610342
147,49,Average3v,Pres,5,0.9536541136949852,0.20685283738380356
148,49,Average3v,Temp,5,0.873343835659633,0.3574280089205196
149,49,Average3v,UR,5,0.7772620555095021,0.4467792092042514
150,0,Average3v,Pres,10,0.9603899361016345,0.19200967443343073
151,0,Average3v,Temp,10,0.8266894950164134,0.35666436828348597
152,0,Average3v,UR,10,0.7295523873519048,0.49848476403295505
153,1,Average3v,Pres,10,0.9618494833094314,0.18546789986162868
154,1,Average3v,Temp,10,0.8300343256393059,0.3570678879635578
155,1,Average3v,UR,10,0.7332695692354052,0.4850984928875096
156,2,Average3v,Pres,10,0.9597212869638791,0.19412804745537107
157,2,Average3v,Temp,10,0.8416775636702064,0.3458609745147441
158,2,Average3v,UR,10,0.7332695692354052,0.4850984928875096
159,3,Average3v,Pres,10,0.9567061228218172,0.1989520954926977
160,3,Average3v,Temp,10,0.8276170459545307,0.3850409187356433
161,3,Average3v,UR,10,0.6997113247149889,0.5129011333767454
162,4,Average3v,Pres,10,0.9592651268627383,0.19651407875720972
163,4,Average3v,Temp,10,0.8441452117754928,0.34320780609608265
164,4,Average3v,UR,10,0.7502081113052791,0.4781710769789682
165,5,Average3v,Pres,10,0.9590205672842077,0.19694675568776354
166,5,Average3v,Temp,10,0.8332577116910854,0.3548949278316595
167,5,Average3v,UR,10,0.737752095745236,0.47378900932692153
168,6,Average3v,Pres,10,0.9631897154827769,0.18822777404478352
169,6,Average3v,Temp,10,0.8302908993936291,0.3592922258908212
170,6,Average3v,UR,10,0.7156044340917366,0.4913798950509138
171,7,Average3v,Pres,10,0.9597647159421983,0.19172793980823624
172,7,Average3v,Temp,10,0.8416201337464269,0.35110303181945224
173,7,Average3v,UR,10,0.7100757178961843,0.4886112398934009
174,8,Average3v,Pres,10,0.9590225718536465,0.19562540036792941
175,8,Average3v,Temp,10,0.8162251671445937,0.3768906296888791
176,8,Average3v,UR,10,0.7440602887167059,0.4755017016791799
177,9,Average3v,Pres,10,0.9622222650012763,0.19261070974262065
178,9,Average3v,Temp,10,0.8241972729861176,0.3575747188947958
179,9,Average3v,UR,10,0.6997113247149889,0.5129011333767454
180,10,Average3v,Pres,10,0.9586161367625575,0.19439788715586045
181,10,Average3v,Temp,10,0.8416775636702064,0.3458609745147441
182,10,Average3v,UR,10,0.7295523873519048,0.49848476403295505
183,11,Average3v,Pres,10,0.9603411449862629,0.1931106105080485
184,11,Average3v,Temp,10,0.8232660064260959,0.36186575703883544
185,11,Average3v,UR,10,0.7553731544253424,0.4739302307643845
186,12,Average3v,Pres,10,0.9553342762485553,0.19097183566993436
187,12,Average3v,Temp,10,0.8449749888584182,0.34769511877448445
188,12,Average3v,UR,10,0.7404340214471683,0.4790277964703198
189,13,Average3v,Pres,10,0.9609760941891811,0.1936695388537808
190,13,Average3v,Temp,10,0.8268070177898978,0.35885347291841063
191,13,Average3v,UR,10,0.7174105119463012,0.5063299073250699
192,14,Average3v,Pres,10,0.9586857285516273,0.20097024464526828
193,14,Average3v,Temp,10,0.8300343256393059,0.3570678879635578
194,14,Average3v,UR,10,0.7573870731626017,0.4811910276344494
195,15,Average3v,Pres,10,0.9593957778806136,0.19368823937189275
196,15,Average3v,Temp,10,0.8300343256393059,0.3570678879635578
197,15,Average3v,UR,10,0.7440602887167059,0.4755017016791799
198,16,Average3v,Pres,10,0.9617281423020888,0.18993706640780986
199,16,Average3v,Temp,10,0.8466598378711145,0.35477058176186227
200,16,Average3v,UR,10,0.7288669713252227,0.4856808596928288
201,17,Average3v,Pres,10,0.9599515196534291,0.19726138946377703
202,17,Average3v,Temp,10,0.8050415125556502,0.37447306670185604
203,17,Average3v,UR,10,0.7573870731626017,0.4811910276344494
204,18,Average3v,Pres,10,0.9612132933916183,0.19595882907353898
205,18,Average3v,Temp,10,0.8344243700248505,0.35863323831011
206,18,Average3v,UR,10,0.7502081113052791,0.4781710769789682
207,19,Average3v,Pres,10,0.960607136565301,0.1901144639851603
208,19,Average3v,Temp,10,0.8174382387181317,0.37703391666325453
209,19,Average3v,UR,10,0.7301265631578786,0.4891426965977836
210,20,Average3v,Pres,10,0.9641627600711677,0.18590829685097474
211,20,Average3v,Temp,10,0.8416775636702064,0.3458609745147441
212,20,Average3v,UR,10,0.7295614415698664,0.49683239351128117
213,21,Average3v,Pres,10,0.9594809803484065,0.2005568209476817
214,21,Average3v,Temp,10,0.809243288847181,0.38547735725088295
215,21,Average3v,UR,10,0.6997113247149889,0.5129011333767454
216,22,Average3v,Pres,10,0.9574689391790905,0.19967800361554658
217,22,Average3v,Temp,10,0.8517484419227239,0.34658373918299235
218,22,Average3v,UR,10,0.7295523873519048,0.49848476403295505
219,23,Average3v,Pres,10,0.9565828562496245,0.19579277744716672
220,23,Average3v,Temp,10,0.8196713418079964,0.3656623651430359
221,23,Average3v,UR,10,0.7480984140899158,0.4777289415098775
222,24,Average3v,Pres,10,0.9644001947896588,0.18944192391369458
223,24,Average3v,Temp,10,0.8276170459545307,0.3850409187356433
224,24,Average3v,UR,10,0.7295523873519048,0.49848476403295505
225,25,Average3v,Pres,10,0.9574689391790905,0.19967800361554658
226,25,Average3v,Temp,10,0.8259479084943523,0.357538393058375
227,25,Average3v,UR,10,0.6951549571076273,0.5142598969558767
228,26,Average3v,Pres,10,0.9657226481119603,0.18602317137827132
229,26,Average3v,Temp,10,0.8259479084943523,0.357538393058375
230,26,Average3v,UR,10,0.7404340214471683,0.4790277964703198
231,27,Average3v,Pres,10,0.962889523080588,0.19344583183485237
232,27,Average3v,Temp,10,0.8246273842161562,0.37170095035405937
233,27,Average3v,UR,10,0.7332695692354052,0.4850984928875096
234,28,Average3v,Pres,10,0.9615422981490801,0.19122081107283923
235,28,Average3v,Temp,10,0.8189775893826658,0.370088627691855
236,28,Average3v,UR,10,0.7573870731626017,0.4811910276344494
237,29,Average3v,Pres,10,0.9608195165082072,0.19429471934520295
238,29,Average3v,Temp,10,0.8243342857094854,0.36142355588984426
239,29,Average3v,UR,10,0.7301265631578786,0.4891426965977836
240,30,Average3v,Pres,10,0.9618494833094314,0.18546789986162868
241,30,Average3v,Temp,10,0.817650391394805,0.370647063243425
242,30,Average3v,UR,10,0.7448941190231859,0.4945098359597903
243,31,Average3v,Pres,10,0.9609760941891811,0.1936695388537808
244,31,Average3v,Temp,10,0.8231179346267808,0.358985959539404
245,31,Average3v,UR,10,0.737752095745236,0.47378900932692153
246,32,Average3v,Pres,10,0.9624892244543921,0.19151993449982246
247,32,Average3v,Temp,10,0.8436309130001601,0.3512201454178617
248,32,Average3v,UR,10,0.7440602887167059,0.4755017016791799
249,33,Average3v,Pres,10,0.9590312033344106,0.19348889108032286
250,33,Average3v,Temp,10,0.8435879935960944,0.3544687227278712
251,33,Average3v,UR,10,0.7309264667983172,0.4945068653171569
252,34,Average3v,Pres,10,0.9597487699817515,0.19521317169965327
253,34,Average3v,Temp,10,0.837627099286916,0.35929420749489444
254,34,Average3v,UR,10,0.7343860397755627,0.4712171186564929
255,35,Average3v,Pres,10,0.9594809803484065,0.2005568209476817
256,35,Average3v,Temp,10,0.8416775636702064,0.3458609745147441
257,35,Average3v,UR,10,0.7623454374356938,0.46502086895833544
258,36,Average3v,Pres,10,0.9585238176010025,0.19411221305029397
259,36,Average3v,Temp,10,0.8174382387181317,0.37703391666325453
260,36,Average3v,UR,10,0.7258677509347151,0.49032404719899525
261,37,Average3v,Pres,10,0.9599515196534291,0.19726138946377703
262,37,Average3v,Temp,10,0.8252650333494871,0.3670028689027558
263,37,Average3v,UR,10,0.7188121631105584,0.4980800336440111
264,38,Average3v,Pres,10,0.9597487699817515,0.19521317169965327
265,38,Average3v,Temp,10,0.814660447533168,0.3863602616515937
266,38,Average3v,UR,10,0.7249287663934055,0.5007053295910308
267,39,Average3v,Pres,10,0.9586161367625575,0.19439788715586045
268,39,Average3v,Temp,10,0.8198696243052548,0.364862739074937
269,39,Average3v,UR,10,0.7295523873519048,0.49848476403295505
270,40,Average3v,Pres,10,0.9559928900960345,0.19651256900718128
271,40,Average3v,Temp,10,0.8161047480998467,0.3682402619194192
272,40,Average3v,UR,10,0.7429960943576264,0.48527018026769053
273,41,Average3v,Pres,10,0.9557519685802067,0.2017355991889198
274,41,Average3v,Temp,10,0.8259794877029598,0.36974450802150216
275,41,Average3v,UR,10,0.741933885751993,0.4836825074161502
276,42,Average3v,Pres,10,0.9620691682285333,0.19215119036808465
277,42,Average3v,Temp,10,0.8196920362340756,0.3739998416410084
278,42,Average3v,UR,10,0.7283659909536724,0.48271613993168316
279,43,Average3v,Pres,10,0.962130537136791,0.1905877551747998
280,43,Average3v,Temp,10,0.8251656290640714,0.3709958474544733
281,43,Average3v,UR,10,0.7226734869668625,0.4976437149658908
282,44,Average3v,Pres,10,0.9590312033344106,0.19348889108032286
283,44,Average3v,Temp,10,0.8259794877029598,0.36974450802150216
284,44,Average3v,UR,10,0.7448941190231859,0.4945098359597903
285,45,Average3v,Pres,10,0.9553342762485553,0.19097183566993436
286,45,Average3v,Temp,10,0.837725256891612,0.3684982790811127
287,45,Average3v,UR,10,0.7749207680762094,0.4583983130520585
288,46,Average3v,Pres,10,0.9611147243755278,0.20035182157386
289,46,Average3v,Temp,10,0.8466598378711145,0.35477058176186227
290,46,Average3v,UR,10,0.7301265631578786,0.4891426965977836
291,47,Average3v,Pres,10,0.9527735165484159,0.20197904773635794
292,47,Average3v,Temp,10,0.8050415125556502,0.37447306670185604
293,47,Average3v,UR,10,0.7402033889122058,0.4641161585121818
294,48,Average3v,Pres,10,0.9582297692858673,0.20237937366350942
295,48,Average3v,Temp,10,0.8421424203221314,0.3534118766470457
296,48,Average3v,UR,10,0.7478192398801131,0.48428701724756124
297,49,Average3v,Pres,10,0.9612132933916183,0.19595882907353898
298,49,Average3v,Temp,10,0.8426674711621371,0.3664423939737542
299,49,Average3v,UR,10,0.7301265631578786,0.4891426965977836
300,0,Average3v,Pres,25,0.9587676523918357,0.1967579581090577
301,0,Average3v,Temp,25,0.8185085272000067,0.3631313445868763
302,0,Average3v,UR,25,0.7399882725834374,0.4871649660817344
303,1,Average3v,Pres,25,0.9619693817193293,0.18927602475788033
304,1,Average3v,Temp,25,0.8383985996739677,0.35691337682357127
305,1,Average3v,UR,25,0.7293890360775537,0.4862533088958899
306,2,Average3v,Pres,25,0.9613026442743514,0.19178296510775608
307,2,Average3v,Temp,25,0.8305313094691305,0.3601813293280172
308,2,Average3v,UR,25,0.7293890360775537,0.4862533088958899
309,3,Average3v,Pres,25,0.961613561410225,0.19463108541977805
310,3,Average3v,Temp,25,0.8304531759280611,0.3692813304087475
311,3,Average3v,UR,25,0.7211049459643242,0.49527717278663536
312,4,Average3v,Pres,25,0.9600062384325297,0.19437416465330828
313,4,Average3v,Temp,25,0.8286194699955813,0.36039736901559954
314,4,Average3v,UR,25,0.7339786090894016,0.48195781458586423
315,5,Average3v,Pres,25,0.9586232952003396,0.1993312417566415
316,5,Average3v,Temp,25,0.8312197090482356,0.35951876128587273
317,5,Average3v,UR,25,0.7313060171259136,0.4923993453047234
318,6,Average3v,Pres,25,0.9596648490097971,0.19648371662263556
319,6,Average3v,Temp,25,0.8283723979568821,0.3613235742329676
320,6,Average3v,UR,25,0.7291759152118222,0.483997157016716
321,7,Average3v,Pres,25,0.9610103290746771,0.19103291558917457
322,7,Average3v,Temp,25,0.8271027659687641,0.3570385365274343
323,7,Average3v,UR,25,0.7258877411810853,0.48895672970986814
324,8,Average3v,Pres,25,0.9575839426686862,0.1959218969093095
325,8,Average3v,Temp,25,0.8249596782897538,0.36661644106395774
326,8,Average3v,UR,25,0.7326200095659111,0.48498615969970565
327,9,Average3v,Pres,25,0.9607116556465981,0.19595349017990846
328,9,Average3v,Temp,25,0.8337013800174824,0.35187173342490985
329,9,Average3v,UR,25,0.7211049459643242,0.49527717278663536
330,10,Average3v,Pres,25,0.9589965988324229,0.19419700575540902
331,10,Average3v,Temp,25,0.8305313094691305,0.3601813293280172
332,10,Average3v,UR,25,0.7399882725834374,0.4871649660817344
333,11,Average3v,Pres,25,0.9599337234395351,0.19341618077057038
334,11,Average3v,Temp,25,0.8274589160886089,0.36353847470123135
335,11,Average3v,UR,25,0.7500061362059471,0.47434671088607805
336,12,Average3v,Pres,25,0.9587329471181063,0.19704629971160223
337,12,Average3v,Temp,25,0.8266819744547208,0.36300352000775976
338,12,Average3v,UR,25,0.7503201509874208,0.4812833385731069
339,13,Average3v,Pres,25,0.9609925864175397,0.1912849350709146
340,13,Average3v,Temp,25,0.8387787584411767,0.3556157902384349
341,13,Average3v,UR,25,0.7259368133846535,0.4917774703234362
342,14,Average3v,Pres,25,0.9583978192741746,0.19966418210745399
343,14,Average3v,Temp,25,0.8383985996739677,0.35691337682357127
344,14,Average3v,UR,25,0.7410947399664161,0.482576348759646
345,15,Average3v,Pres,25,0.9574487056205422,0.1977993816186129
346,15,Average3v,Temp,25,0.8383985996739677,0.35691337682357127
347,15,Average3v,UR,25,0.7326200095659111,0.48498615969970565
348,16,Average3v,Pres,25,0.9604575530277989,0.19606442118352363
349,16,Average3v,Temp,25,0.8258997812772374,0.368214199265653
350,16,Average3v,UR,25,0.7456516229620842,0.4756556505626088
351,17,Average3v,Pres,25,0.9620266853102376,0.1946863836639781
352,17,Average3v,Temp,25,0.8214929419928358,0.3691062996793668
353,17,Average3v,UR,25,0.7410947399664161,0.482576348759646
354,18,Average3v,Pres,25,0.9630705125937239,0.19023521206305508
355,18,Average3v,Temp,25,0.8253310115987155,0.3659531894199707
356,18,Average3v,UR,25,0.7339786090894016,0.48195781458586423
357,19,Average3v,Pres,25,0.959916498987215,0.193131308604308
358,19,Average3v,Temp,25,0.8323210466906044,0.3611788053123135
359,19,Average3v,UR,25,0.7170711535004156,0.48708633796529704
360,20,Average3v,Pres,25,0.9604277735708148,0.1933208758043277
361,20,Average3v,Temp,25,0.8305313094691305,0.3601813293280172
362,20,Average3v,UR,25,0.7333493182740136,0.48337634060399987
363,21,Average3v,Pres,25,0.9603862151621034,0.19491737397467243
364,21,Average3v,Temp,25,0.8235307392355493,0.370957160247667
365,21,Average3v,UR,25,0.7211049459643242,0.49527717278663536
366,22,Average3v,Pres,25,0.9574163895073654,0.19792763155821583
367,22,Average3v,Temp,25,0.8336887883268522,0.36122494481444684
368,22,Average3v,UR,25,0.7399882725834374,0.4871649660817344
369,23,Average3v,Pres,25,0.9600508844983638,0.19387438547073169
370,23,Average3v,Temp,25,0.8254928938773686,0.3623213742682665
371,23,Average3v,UR,25,0.7386334508881838,0.48100470419162367
372,24,Average3v,Pres,25,0.9616051432922743,0.19344895074421764
373,24,Average3v,Temp,25,0.8304531759280611,0.3692813304087475
374,24,Average3v,UR,25,0.7399882725834374,0.4871649660817344
375,25,Average3v,Pres,25,0.9574163895073654,0.19792763155821583
376,25,Average3v,Temp,25,0.8269117442702067,0.3637927504969211
377,25,Average3v,UR,25,0.7294341670427605,0.49509866041174805
378,26,Average3v,Pres,25,0.9613524871151758,0.19367779258302972
379,26,Average3v,Temp,25,0.8269117442702067,0.3637927504969211
380,26,Average3v,UR,25,0.7503201509874208,0.4812833385731069
381,27,Average3v,Pres,25,0.9594345963811985,0.1980404482441378
382,27,Average3v,Temp,25,0.834865091129757,0.36177235199396496
383,27,Average3v,UR,25,0.7293890360775537,0.4862533088958899
384,28,Average3v,Pres,25,0.96009917703287,0.19429311359979703
385,28,Average3v,Temp,25,0.8245619379074722,0.3643982549690956
386,28,Average3v,UR,25,0.7410947399664161,0.482576348759646
387,29,Average3v,Pres,25,0.9603130911976866,0.19516655761067994
388,29,Average3v,Temp,25,0.8257181536144116,0.3657262138502548
389,29,Average3v,UR,25,0.7170711535004156,0.48708633796529704
390,30,Average3v,Pres,25,0.9619693817193293,0.18927602475788033
391,30,Average3v,Temp,25,0.8320926795599233,0.35921993332841207
392,30,Average3v,UR,25,0.728104093425207,0.5013418691708399
393,31,Average3v,Pres,25,0.9609925864175397,0.1912849350709146
394,31,Average3v,Temp,25,0.8226063910836263,0.36061506260350723
395,31,Average3v,UR,25,0.7313060171259136,0.4923993453047234
396,32,Average3v,Pres,25,0.9612977859219681,0.19208099994527283
397,32,Average3v,Temp,25,0.8349021373676205,0.35726779567188144
398,32,Average3v,UR,25,0.7326200095659111,0.48498615969970565
399,33,Average3v,Pres,25,0.9604845766175409,0.19184586943208812
400,33,Average3v,Temp,25,0.8365392150205289,0.3569694166310949
401,33,Average3v,UR,25,0.7397950865942893,0.48216578472075733
402,34,Average3v,Pres,25,0.959914557666014,0.19513231091523484
403,34,Average3v,Temp,25,0.8278280764383594,0.3673513808905728
404,34,Average3v,UR,25,0.7410732126405393,0.4721736021999098
405,35,Average3v,Pres,25,0.9603862151621034,0.19491737397467243
406,35,Average3v,Temp,25,0.8305313094691305,0.3601813293280172
407,35,Average3v,UR,25,0.7351023179120977,0.4907289050957618
408,36,Average3v,Pres,25,0.9616047439731653,0.1915228484349637
409,36,Average3v,Temp,25,0.8323210466906044,0.3611788053123135
410,36,Average3v,UR,25,0.7238677074494355,0.4957091587516328
411,37,Average3v,Pres,25,0.9620266853102376,0.1946863836639781
412,37,Average3v,Temp,25,0.8338013517940562,0.3597523018033312
413,37,Average3v,UR,25,0.7296351193293892,0.4947209293227354
414,38,Average3v,Pres,25,0.959914557666014,0.19513231091523484
415,38,Average3v,Temp,25,0.8325746481533852,0.3666086362735601
416,38,Average3v,UR,25,0.7340129374421426,0.49050008956660096
417,39,Average3v,Pres,25,0.9589965988324229,0.19419700575540902
418,39,Average3v,Temp,25,0.8280576371204689,0.36416774911749294
419,39,Average3v,UR,25,0.7399882725834374,0.4871649660817344
420,40,Average3v,Pres,25,0.9582708340646541,0.19462230202817768
421,40,Average3v,Temp,25,0.8259755735204805,0.36336769398160906
422,40,Average3v,UR,25,0.73921303352917,0.4820229972727327
423,41,Average3v,Pres,25,0.9602229676687104,0.19612911041069495
424,41,Average3v,Temp,25,0.825298622174057,0.36735205064942933
425,41,Average3v,UR,25,0.7472625227614661,0.479040342850189
426,42,Average3v,Pres,25,0.9612337916603216,0.19626143059913465
427,42,Average3v,Temp,25,0.8260225891076821,0.36626774285893937
428,42,Average3v,UR,25,0.7260081522840977,0.4863378299810697
