,Technique,Percentage,ExecTime,AllocMemory
227,NN1-test,10,5.926926374435425,139.453125
228,NN1-test,25,20.732392072677612,139.453125
229,NN1-test,50,63.19731020927429,139.453125
230,NN1-train-50,50,5.140864849090576,3905.517578125
231,NN1-test,5,2.545320510864258,139.4375
232,NN1-test,10,5.906679153442383,139.453125
233,NN1-test,25,20.73953366279602,139.453125
234,NN1-test,50,63.19971227645874,139.453125
235,NN1-train-50,50,6.060386657714844,3906.509765625
236,NN1-test,5,2.5382423400878906,139.4375
237,NN1-test,10,5.893497943878174,139.453125
238,NN1-test,25,21.08401918411255,139.453125
239,NN1-test,50,62.00149869918823,139.453125
240,NN1-train-50,50,7.570709943771362,3907.966796875
241,NN1-test,5,2.542935848236084,139.4375
242,NN1-test,10,5.95598578453064,139.453125
243,NN1-test,25,20.95859718322754,139.453125
244,NN1-test,50,63.53830933570862,139.453125
245,NN1-train-50,50,5.180768013000488,3905.556640625
246,NN1-test,5,2.541513681411743,139.4375
247,NN1-test,10,5.877680540084839,139.453125
248,NN1-test,25,20.633276224136353,139.453125
249,NN1-test,50,62.99196648597717,142.10546875
0,NN2-train-50,50,5.542789936065674,4362.52734375
1,NN2-test,5,2.536597967147827,163.9638671875
2,NN2-test,10,5.85601806640625,145.4912109375
3,NN2-test,25,20.51128625869751,139.544921875
4,NN2-test,50,63.58141779899597,139.482421875
5,NN2-train-50,50,4.993079423904419,4215.8984375
6,NN2-test,5,2.5190446376800537,139.466796875
7,NN2-test,10,5.88810133934021,139.580078125
8,NN2-test,25,20.836608409881592,139.482421875
9,NN2-test,50,62.911630392074585,139.482421875
10,NN2-train-50,50,4.972405433654785,4198375
11,NN2-test,5,2.5356290340423584,139.603515625
12,NN2-test,10,5.877217769622803,139.482421875
13,NN2-test,25,20.849031686782837,139.482421875
14,NN2-test,50,61.908549308776855,139.662109375
15,NN2-train-50,50,4.545274019241333,4200.859375
16,NN2-test,5,2.5237174034118652,139.466796875
17,NN2-test,10,5.899279356002808,139.482421875
18,NN2-test,25,20.62859058380127,139.482421875
19,NN2-test,50,62.048590421676636,139.708984375
20,NN2-train-50,50,4.904461145401001,4201.265625
21,NN2-test,5,2.541837692260742,139.466796875
22,NN2-test,10,5.968330144882202,139.482421875
23,NN2-test,25,20.822704315185547,139.482421875
24,NN2-test,50,62.27627468109131,139.763671875
25,NN2-train-50,50,5.426697492599487,4199875
26,NN2-test,5,2.5439765453338623,139.466796875
27,NN2-test,10,5.936367034912109,139.482421875
28,NN2-test,25,20.620554208755493,139.482421875
29,NN2-test,50,62.781606912612915,139.482421875
30,NN2-train-50,50,5.618349075317383,4201.671875
31,NN2-test,5,2.5241026878356934,139.845703125
32,NN2-test,10,5.880189895629883,139.482421875
33,NN2-test,25,20.82814621925354,139.482421875
34,NN2-test,50,62.42982077598572,139.482421875
35,NN2-train-50,50,4.823215961456299,4194.40625
36,NN2-test,5,2.496793031692505,139.466796875
37,NN2-test,10,5.730728626251221,139.896484375
38,NN2-test,25,20.092652082443237,139.482421875
39,NN2-test,50,61.33817958831787,139.482421875
40,NN2-train-50,50,4.386143207550049,4203.9609375
41,NN2-test,5,2.4882450103759766,139.466796875
42,NN2-test,10,5.782261848449707,139.482421875
43,NN2-test,25,20.405691146850586,139.482421875
44,NN2-test,50,60.725199699401855,139.974609375
45,NN2-train-50,50,4.558605432510376,4196.4609375
46,NN2-test,5,2.488426923751831,139.466796875
47,NN2-test,10,5.7484235763549805,139.482421875
48,NN2-test,25,20.297800540924072,139.482421875
49,NN2-test,50,61.06021046638489,139.482421875
50,NN2-train-50,50,5.599272727966309,4198.046875
51,NN2-test,5,2.491757869720459,139.466796875
52,NN2-test,10,5.7887091636657715,139.482421875
53,NN2-test,25,20.164884090423584,140.060546875
54,NN2-test,50,60.86188292503357,139.482421875
55,NN2-train-50,50,4.500278949737549,4199.5703125
56,NN2-test,5,2.490785598754883,139.466796875
57,NN2-test,10,5.750463962554932,139.482421875
58,NN2-test,25,20.14229679107666,139.482421875
59,NN2-test,50,60.78402376174927,139.482421875
60,NN2-train-50,50,4.307892084121704,4192.6484375
61,NN2-test,5,2.479929208755493,139.466796875
62,NN2-test,10,5.753838777542114,140.158203125
63,NN2-test,25,20.35217046737671,139.482421875
64,NN2-test,50,61.20268654823303,139.482421875
65,NN2-train-50,50,5.371932506561279,4195.8125
66,NN2-test,5,2.4799745082855225,139.466796875
67,NN2-test,10,5.755482196807861,139.482421875
68,NN2-test,25,20.210469961166382,139.482421875
69,NN2-test,50,60.55699634552002,139.482421875
70,NN2-train-50,50,5.599736928939819,4196.171875
71,NN2-test,5,2.4856150150299072,139.466796875
72,NN2-test,10,5.758561611175537,140.267578125
73,NN2-test,25,20.177306413650513,139.482421875
74,NN2-test,50,61.361361265182495,139.482421875
75,NN2-train-50,50,4.719841718673706,4192.515625
76,NN2-test,5,2.4942944049835205,139.466796875
77,NN2-test,10,5.779007911682129,139.482421875
78,NN2-test,25,20.229047298431396,139.482421875
79,NN2-test,50,60.92700791358948,139.482421875
80,NN2-train-50,50,4.411633491516113,4198.671875
81,NN2-test,5,2.487290143966675,139.466796875
82,NN2-test,10,5.761564493179321,139.482421875
83,NN2-test,25,20.424394845962524,139.482421875
84,NN2-test,50,61.76274013519287,140.392578125
85,NN2-train-50,50,5.717764616012573,4199.3203125
86,NN2-test,5,2.4904308319091797,139.466796875
87,NN2-test,10,5.784049034118652,139.482421875
88,NN2-test,25,20.256563186645508,139.482421875
89,NN2-test,50,60.79991579055786,139.482421875
90,NN2-train-50,50,5.46849250793457,4194125
91,NN2-test,5,2.4942052364349365,139.466796875
92,NN2-test,10,5.776311635971069,139.482421875
93,NN2-test,25,20.471707820892334,139.482421875
94,NN2-test,50,61.062315940856934,139.482421875
95,NN2-train-50,50,5.489101886749268,4194.6015625
96,NN2-test,5,2.487067461013794,139.470703125
97,NN2-test,10,5.792516469955444,140.537109375
98,NN2-test,25,20.490296363830566,139.486328125
99,NN2-test,50,60.62037229537964,139.486328125
100,NN2-train-50,50,4.375087022781372,4191.92578125
101,NN2-test,5,2.477780818939209,139.470703125
102,NN2-test,10,5.7590107917785645,139.486328125
103,NN2-test,25,20.144768714904785,139.486328125
104,NN2-test,50,61.10361409187317,139.486328125
105,NN2-train-50,50,4.973844051361084,4193.21484375
106,NN2-test,5,2.4846742153167725,139.470703125
107,NN2-test,10,5.788852214813232,139.486328125
108,NN2-test,25,20.493550777435303,139.486328125
109,NN2-test,50,60.68607497215271,139.486328125
110,NN2-train-50,50,5.940985202789307,4201.32421875
111,NN2-test,5,2.49106502532959,139.470703125
112,NN2-test,10,5.8387908935546875,140.693359375
113,NN2-test,25,20.46401882171631,139.486328125
114,NN2-test,50,60.677353382110596,139.486328125
115,NN2-train-50,50,4.101248025894165,4193.810546875
116,NN2-test,5,2.490834951400757,139.470703125
117,NN2-test,10,5.7353339195251465,139.486328125
118,NN2-test,25,20.533611059188843,139.486328125
119,NN2-test,50,60.65605640411377,139.486328125
120,NN2-train-50,50,5.290501356124878,4193.80078125
121,NN2-test,5,2.5100247859954834,139.470703125
122,NN2-test,10,5.774365425109863,139.486328125
123,NN2-test,25,20.44186758995056,139.486328125
124,NN2-test,50,61.14369010925293,139.486328125
125,NN2-train-50,50,5.77765417098999,4194.99609375
126,NN2-test,5,2.5010149478912354,139.470703125
127,NN2-test,10,5.780637741088867,139.486328125
128,NN2-test,25,20.553446769714355,139.486328125
129,NN2-test,50,60.7665274143219,140.869140625
130,NN2-train-50,50,4.898783922195435,4193.19921875
131,NN2-test,5,2.516220808029175,139.470703125
132,NN2-test,10,5.796677589416504,139.486328125
133,NN2-test,25,20.489786386489868,139.486328125
134,NN2-test,50,61.32366132736206,139.486328125
135,NN2-train-50,50,4.9430999755859375,4197.57421875
136,NN2-test,5,2.4937851428985596,139.470703125
137,NN2-test,10,5.80750846862793,139.486328125
138,NN2-test,25,20.312201023101807,139.486328125
139,NN2-test,50,61.3718786239624,139.486328125
140,NN2-train-50,50,5.774839878082275,4194.59765625
141,NN2-test,5,2.4882242679595947,139.470703125
142,NN2-test,10,5.776660442352295,139.486328125
143,NN2-test,25,20.43007493019104,139.486328125
144,NN2-test,50,60.760170459747314,139.486328125
145,NN2-train-50,50,5.325366020202637,4194.109375
146,NN2-test,5,2.4985923767089844,139.470703125
147,NN2-test,10,5.790167808532715,139.486328125
148,NN2-test,25,20.243568897247314,141.068359375
149,NN2-test,50,61.365071535110474,139.486328125
150,NN2-train-50,50,5.621091842651367,4195.16015625
151,NN2-test,5,2.4980454444885254,139.470703125
152,NN2-test,10,5.785901308059692,139.486328125
153,NN2-test,25,20.277640342712402,139.486328125
154,NN2-test,50,60.6129105091095,139.486328125
155,NN2-train-50,50,5.141584157943726,4193.34765625
156,NN2-test,5,2.5000743865966797,139.470703125
157,NN2-test,10,5.797254323959351,139.486328125
158,NN2-test,25,20.243932485580444,139.486328125
159,NN2-test,50,61.51579022407532,139.486328125
160,NN2-train-50,50,4.578459739685059,4195.02734375
161,NN2-test,5,2.485875129699707,139.470703125
162,NN2-test,10,5.777586936950684,139.486328125
163,NN2-test,25,20.299604177474976,139.486328125
164,NN2-test,50,60.89928102493286,139.486328125
165,NN2-train-50,50,4.5865442752838135,4195.83984375
166,NN2-test,5,2.4899983406066895,139.470703125
167,NN2-test,10,5.792824745178223,139.486328125
168,NN2-test,25,20.32610321044922,139.486328125
169,NN2-test,50,61.5818612575531,141.291015625
170,NN2-train-50,50,5.0388617515563965,4198.26953125
171,NN2-test,5,2.4819273948669434,139.470703125
172,NN2-test,10,5.769811630249023,139.486328125
173,NN2-test,25,20.41821265220642,139.486328125
174,NN2-test,50,60.71769714355469,139.486328125
175,NN2-train-50,50,5.421063423156738,4194.12890625
176,NN2-test,5,2.494245767593384,139.470703125
177,NN2-test,10,5.779829740524292,139.486328125
178,NN2-test,25,20.300670385360718,139.486328125
179,NN2-test,50,60.822121381759644,139.486328125
180,NN2-train-50,50,4.686112403869629,4194.16015625
181,NN2-test,5,2.497708797454834,139.470703125
182,NN2-test,10,5.754226922988892,139.486328125
183,NN2-test,25,20.210680723190308,139.486328125
184,NN2-test,50,60.530134439468384,139.486328125
185,NN2-train-50,50,4.831259727478027,4193.96484375
186,NN2-test,5,2.500063180923462,139.470703125
187,NN2-test,10,5.766234397888184,139.486328125
188,NN2-test,25,20.338725328445435,139.486328125
189,NN2-test,50,60.68631434440613,139.486328125
190,NN2-train-50,50,4.812629222869873,4193.24609375
191,NN2-test,5,2.4969546794891357,139.470703125
192,NN2-test,10,5.792393684387207,139.486328125
193,NN2-test,25,20.33821988105774,141.541015625
194,NN2-test,50,60.584707736968994,139.486328125
195,NN2-train-50,50,5.84261679649353,4194.68359375
196,NN2-test,5,2.472536087036133,139.470703125
197,NN2-test,10,5.776892900466919,139.486328125
198,NN2-test,25,20.314563512802124,139.486328125
199,NN2-test,50,60.59315609931946,139.486328125
200,NN2-train-50,50,4.151813268661499,4191.802734375
201,NN2-test,5,2.489642381668091,139.470703125
202,NN2-test,10,5.771082401275635,139.486328125
203,NN2-test,25,20.19288396835327,139.486328125
204,NN2-test,50,60.57879638671875,139.486328125
205,NN2-train-50,50,5.30898118019104,4193.87890625
206,NN2-test,5,2.4983441829681396,139.470703125
207,NN2-test,10,5.788604259490967,139.486328125
208,NN2-test,25,20.483629941940308,139.486328125
209,NN2-test,50,60.570908069610596,139.486328125
210,NN2-train-50,50,4.614067316055298,4194.40234375
211,NN2-test,5,2.491767406463623,139.470703125
212,NN2-test,10,5.764186382293701,139.486328125
213,NN2-test,25,20.221850395202637,139.486328125
214,NN2-test,50,61.00783610343933,139.486328125
215,NN2-train-50,50,5.114068984985352,4195.65234375
216,NN2-test,5,2.485819101333618,139.470703125
217,NN2-test,10,5.772503137588501,139.486328125
218,NN2-test,25,20.46187400817871,139.486328125
219,NN2-test,50,60.99442982673645,141.822265625
220,NN2-train-50,50,5.225078344345093,4193.50390625
221,NN2-test,5,2.4868197441101074,139.470703125
222,NN2-test,10,5.750870943069458,139.486328125
223,NN2-test,25,20.42910671234131,139.486328125
224,NN2-test,50,60.81596851348877,139.486328125
225,NN2-train-50,50,3.793091297149658,4190.697265625
226,NN2-test,5,2.4917263984680176,139.470703125
227,NN2-test,10,5.755124807357788,139.486328125
228,NN2-test,25,20.344577312469482,139.486328125
229,NN2-test,50,60.96881628036499,139.486328125
230,NN2-train-50,50,5.8442909717559814,4197.68359375
231,NN2-test,5,2.4906506538391113,139.470703125
232,NN2-test,10,5.801939487457275,139.486328125
233,NN2-test,25,20.494341373443604,139.486328125
234,NN2-test,50,60.6190550327301,139.486328125
235,NN2-train-50,50,4.959874153137207,4194.16796875
236,NN2-test,5,2.4978859424591064,139.470703125
237,NN2-test,10,5.829157590866089,139.486328125
238,NN2-test,25,20.30656599998474,139.486328125
239,NN2-test,50,61.97233319282532,139.486328125
240,NN2-train-50,50,5.223999261856079,4196.76171875
241,NN2-test,5,2.4911460876464844,139.470703125
242,NN2-test,10,5.802758455276489,139.486328125
243,NN2-test,25,20.30205202102661,139.486328125
244,NN2-test,50,60.684497117996216,139.486328125
245,NN2-train-50,50,5.3959925174713135,4193.82421875
246,NN2-test,5,2.480191469192505,139.470703125
247,NN2-test,10,5.7794575691223145,139.486328125
248,NN2-test,25,20.50793957710266,139.486328125
249,NN2-test,50,60.795313358306885,142.138671875
