,Seed,Technique,Feature,Percentage,R2,RMSE
353,29,NN1,UR,10,0.9209657830814175,0.2647055705504711
354,29,NN1,Pres,25,0.9911077240391806,0.0923821853345388
355,29,NN1,Temp,25,0.9601155857156367,0.17495712084850143
356,29,NN1,UR,25,0.9222913781039976,0.25527126911307796
357,29,NN1,Pres,50,0.9916293224815539,0.08934732188661608
358,29,NN1,Temp,50,0.962206465886377,0.1711800065303124
359,29,NN1,UR,50,0.922289599522471,0.2603824949373059
360,30,NN1,Pres,5,0.9915042495090667,0.08926048635790235
361,30,NN1,Temp,5,0.9576797665186585,0.17808164917455538
362,30,NN1,UR,5,0.9360439291049897,0.23976073125112254
363,30,NN1,Pres,10,0.9905779569222667,0.09217031780300712
364,30,NN1,Temp,10,0.9624565460459769,0.16818035235244433
365,30,NN1,UR,10,0.925280458974501,0.2676281529299654
366,30,NN1,Pres,25,0.9913090113534775,0.09048227352702279
367,30,NN1,Temp,25,0.9650040378716231,0.1639965007217807
368,30,NN1,UR,25,0.920950648584553,0.27032225196088544
369,30,NN1,Pres,50,0.9908085133265236,0.09336782310920409
370,30,NN1,Temp,50,0.9638900764350775,0.1682213787697109
371,30,NN1,UR,50,0.925778712792061,0.25900985264977444
372,31,NN1,Pres,5,0.9920097768170743,0.0920738201579192
373,31,NN1,Temp,5,0.9649289154203449,0.1597127333706243
374,31,NN1,UR,5,0.9490255105520451,0.21910200700674776
375,31,NN1,Pres,10,0.9919384843292071,0.08802464907505811
376,31,NN1,Temp,10,0.9630185917640078,0.16414485896762132
377,31,NN1,UR,10,0.9301082996406678,0.24459173181729188
378,31,NN1,Pres,25,0.9913420884736415,0.09011846010235834
379,31,NN1,Temp,25,0.9618047282808525,0.1673322613811426
380,31,NN1,UR,25,0.9256191246688675,0.2590712012335564
381,31,NN1,Pres,50,0.9915259783483807,0.08899217466250936
382,31,NN1,Temp,50,0.9619339621297973,0.17017041897642934
383,31,NN1,UR,50,0.9237901843185083,0.2616041712177938
384,32,NN1,Pres,5,0.9907438485385199,0.09046660452642806
385,32,NN1,Temp,5,0.9658917144418161,0.1550588772051153
386,32,NN1,UR,5,0.9375256764685759,0.24318179925607228
387,32,NN1,Pres,10,0.989821200853551,0.0997663848151454
388,32,NN1,Temp,10,0.9602557898276107,0.1770683349886265
389,32,NN1,UR,10,0.9284071745354899,0.2514884179750255
390,32,NN1,Pres,25,0.9914089515318083,0.09049812620821075
391,32,NN1,Temp,25,0.9636624414441214,0.16761042113059352
392,32,NN1,UR,25,0.9225507530140561,0.26101982441616434
393,32,NN1,Pres,50,0.9914831389251582,0.08965036206713384
394,32,NN1,Temp,50,0.9621609078506678,0.17065494915057863
395,32,NN1,UR,50,0.9227440882420899,0.26233070865601565
396,33,NN1,Pres,5,0.9902536034029302,0.0908180442799153
397,33,NN1,Temp,5,0.9449477305408466,0.19237150031838002
398,33,NN1,UR,5,0.9496465062467281,0.21700774123490343
399,33,NN1,Pres,10,0.9916760349182812,0.08721567702834586
400,33,NN1,Temp,10,0.968473215480539,0.1591412320686547
