,Seed,Technique,Feature,Percentage,R2,RMSE
106,35,LastValue,Temp,5,0.9447471107081226,0.19552937546006655
107,35,LastValue,UR,5,0.9300637049539474,0.25560412725306353
108,36,LastValue,Pres,5,0.9910380812401189,0.09649739582366308
109,36,LastValue,Temp,5,0.9401654297300378,0.20791003033125033
110,36,LastValue,UR,5,0.850757086197111,0.3530799768931758
111,37,LastValue,Pres,5,0.985869881351877,0.11639376822882408
112,37,LastValue,Temp,5,0.9305322720018689,0.22379760565315146
113,37,LastValue,UR,5,0.8832007732710151,0.3206163586756575
114,38,LastValue,Pres,5,0.9890589205189416,0.10802000461672354
115,38,LastValue,Temp,5,0.9525853316107312,0.20778041885417997
116,38,LastValue,UR,5,0.8611218804735642,0.3425382703011688
117,39,LastValue,Pres,5,0.9867360049341521,0.10934982269321271
118,39,LastValue,Temp,5,0.9207011778417141,0.2306314563483951
119,39,LastValue,UR,5,0.907200945916961,0.28603524548629566
120,40,LastValue,Pres,5,0.981209678807146,0.11975952581389367
121,40,LastValue,Temp,5,0.9245116131791791,0.20847895122460272
122,40,LastValue,UR,5,0.9065162960001834,0.2962724754340962
123,41,LastValue,Pres,5,0.9854515610666544,0.1144629852569675
124,41,LastValue,Temp,5,0.9413576363485705,0.23121954561885
125,41,LastValue,UR,5,0.8874177128683787,0.31567557603488694
126,42,LastValue,Pres,5,0.9847090080573787,0.12171555688944813
127,42,LastValue,Temp,5,0.9428296538435962,0.20157131879654172
128,42,LastValue,UR,5,0.9241521820998103,0.2558413843384412
129,43,LastValue,Pres,5,0.9890097105628188,0.10421791219034035
130,43,LastValue,Temp,5,0.9370255713360236,0.21417567135003615
131,43,LastValue,UR,5,0.8936248613279778,0.2949356259153232
132,44,LastValue,Pres,5,0.9850011100352524,0.11266257290197948
133,44,LastValue,Temp,5,0.9413576363485705,0.23121954561885
134,44,LastValue,UR,5,0.9049883370429953,0.2922305575138915
135,45,LastValue,Pres,5,0.9842435301170855,0.1067281508596019
136,45,LastValue,Temp,5,0.9645798821080751,0.16860704252174794
137,45,LastValue,UR,5,0.9350633660527894,0.24578934750121417
138,46,LastValue,Pres,5,0.9858930886318854,0.11353963767840221
139,46,LastValue,Temp,5,0.9336836768147981,0.22675920151076556
140,46,LastValue,UR,5,0.9022959831933859,0.29590483450261634
141,47,LastValue,Pres,5,0.9840859769705634,0.11942812751733582
142,47,LastValue,Temp,5,0.9527255446852448,0.19131575594439543
143,47,LastValue,UR,5,0.9067886618894143,0.2928289311529059
144,48,LastValue,Pres,5,0.9793426966970239,0.13934645897548062
145,48,LastValue,Temp,5,0.9525945178494124,0.1855289575719019
146,48,LastValue,UR,5,0.9093495947380803,0.2989807206791277
147,49,LastValue,Pres,5,0.9849099609878499,0.1180323537671516
148,49,LastValue,Temp,5,0.9596320299157809,0.20178731967828908
149,49,LastValue,UR,5,0.9022959831933859,0.29590483450261634
150,0,LastValue,Pres,10,0.9871536987336469,0.1093476341570108
151,0,LastValue,Temp,10,0.9402099628685312,0.20948922594216346
152,0,LastValue,UR,10,0.8894707701616157,0.31867565324252595
153,1,LastValue,Pres,10,0.987814261837622,0.10482007430710717
154,1,LastValue,Temp,10,0.941400315459901,0.20966108208274672
155,1,LastValue,UR,10,0.8952512166031128,0.3039961867491916
156,2,LastValue,Pres,10,0.9855836169274604,0.11613915194826588
157,2,LastValue,Temp,10,0.9472152921338454,0.19970290839762928
158,2,LastValue,UR,10,0.8952512166031128,0.3039961867491916
159,3,LastValue,Pres,10,0.9866332277977726,0.11054740460620467
160,3,LastValue,Temp,10,0.9329337474494492,0.2401661220350705
161,3,LastValue,UR,10,0.8849641133754387,0.3174540366223507
162,4,LastValue,Pres,10,0.9859533103436895,0.11539778673747127
163,4,LastValue,Temp,10,0.9486455239737733,0.19700907578882873
164,4,LastValue,UR,10,0.9054795076756371,0.2941420569654252
165,5,LastValue,Pres,10,0.9875456800227953,0.10857400791472337
166,5,LastValue,Temp,10,0.9395518102696145,0.21368230681596811
167,5,LastValue,UR,10,0.9018846359203816,0.2897993978528156
168,6,LastValue,Pres,10,0.9882764745016716,0.10622536582552344
169,6,LastValue,Temp,10,0.9397071006313772,0.21415505927963993
170,6,LastValue,UR,10,0.8947070176453445,0.29898932743636225
171,7,LastValue,Pres,10,0.9862458890807715,0.11209806885133192
172,7,LastValue,Temp,10,0.9451867091874102,0.20655110941404647
173,7,LastValue,UR,10,0.8776835129047177,0.3173683820350664
174,8,LastValue,Pres,10,0.9866018186490927,0.1118602591011222
175,8,LastValue,Temp,10,0.9366164001770475,0.22134044174507697
176,8,LastValue,UR,10,0.8989220260196192,0.2988212662813269
177,9,LastValue,Pres,10,0.9881178093455939,0.10802163139273054
178,9,LastValue,Temp,10,0.9345272075685572,0.21821491645033064
179,9,LastValue,UR,10,0.8849641133754387,0.3174540366223507
180,10,LastValue,Pres,10,0.9867812939445131,0.10986781763472962
181,10,LastValue,Temp,10,0.9472152921338454,0.19970290839762928
182,10,LastValue,UR,10,0.8894707701616157,0.31867565324252595
183,11,LastValue,Pres,10,0.9871729578512398,0.10982451953129184
184,11,LastValue,Temp,10,0.9412096585735793,0.2087086427682394
185,11,LastValue,UR,10,0.9084645884839568,0.28990581302143803
186,12,LastValue,Pres,10,0.9858030806364662,0.10766615226943879
187,12,LastValue,Temp,10,0.9451309223057146,0.2068528639294489
188,12,LastValue,UR,10,0.9022404167555074,0.2939791306599769
189,13,LastValue,Pres,10,0.9875439208784919,0.10941746032341353
190,13,LastValue,Temp,10,0.9450677244316799,0.2020997626298909
191,13,LastValue,UR,10,0.894322076150681,0.30963333857061087
192,14,LastValue,Pres,10,0.9854300637802128,0.11934673356755567
193,14,LastValue,Temp,10,0.941400315459901,0.20966108208274672
194,14,LastValue,UR,10,0.9081297437505029,0.2961065512685419
195,15,LastValue,Pres,10,0.9878515132442929,0.1059445806492048
196,15,LastValue,Temp,10,0.941400315459901,0.20966108208274672
197,15,LastValue,UR,10,0.8989220260196192,0.2988212662813269
198,16,LastValue,Pres,10,0.9881551691483996,0.10566578554313104
199,16,LastValue,Temp,10,0.9473334012732739,0.20791569633585533
200,16,LastValue,UR,10,0.8929985634132801,0.30510869205936175
201,17,LastValue,Pres,10,0.9855918950709011,0.1183184573237812
202,17,LastValue,Temp,10,0.928633796299807,0.22656656041699202
203,17,LastValue,UR,10,0.9081297437505029,0.2961065512685419
204,18,LastValue,Pres,10,0.9861714341623324,0.11700702953780626
205,18,LastValue,Temp,10,0.9433620797092099,0.2097519362946497
206,18,LastValue,UR,10,0.9054795076756371,0.2941420569654252
207,19,LastValue,Pres,10,0.9882122639503315,0.103997185365699
208,19,LastValue,Temp,10,0.9367135859704503,0.2219886423687699
209,19,LastValue,UR,10,0.8874072273588745,0.3159444716162784
210,20,LastValue,Pres,10,0.9892321474593219,0.10190512940888073
