,Technique,Percentage,ExecTime,AllocMemory
179,Average3v,50,47.46825361251831,139.298828125
180,Average3v,50,47.582497119903564,139.298828125
181,Average3v,50,47.48540997505188,139.298828125
182,Average3v,50,47.68421673774719,139.298828125
183,Average3v,50,47.61737036705017,139.298828125
184,Average3v,50,47.713671922683716,139.298828125
185,Average3v,50,47.72501564025879,139.298828125
186,Average3v,50,47.30270028114319,139.298828125
187,Average3v,50,47.757073163986206,139.298828125
188,Average3v,50,47.24847412109375,139.298828125
189,Average3v,50,47.6187264919281,139.298828125
190,Average3v,50,47.3241548538208,139.298828125
191,Average3v,50,47.41456055641174,139.298828125
192,Average3v,50,47.48038840293884,139.298828125
193,Average3v,50,47.487772703170776,139.298828125
194,Average3v,50,47.39977288246155,139.298828125
195,Average3v,50,48.28844332695007,139.298828125
196,Average3v,50,47.2823851108551,139.298828125
197,Average3v,50,48.47546911239624,139.298828125
198,Average3v,50,48.057796478271484,139.298828125
199,Average3v,50,48.04231834411621,141.951171875
